,index,media_id,img_url,alt_text
1660,4130,3_1511765858674102273,https://pbs.twimg.com/media/FPrfCe3VUAEFn12.jpg,Cluster of white flowers with unopened pink flower buds.
1661,4131,3_1511759256713760768,https://pbs.twimg.com/media/FPrZCMpVEAArJVO.jpg,"View of a spring garden with green curly kale in the foreground, orange tulips in the middle, and purple curly kale in the background."
1662,4133,3_1511757061696024579,https://pbs.twimg.com/media/FPrXCbkUcAM-wLF.jpg,Cluster of white daffodil’s blooming in a raised bed.
1663,4134,3_1511452300375695360,https://pbs.twimg.com/media/FPnB2_LXIAAwPBk.jpg,"Gravel path bordered by bright flowers, dwarf conifers, and blooming cherry tree"
1664,4135,3_1511312943530524681,https://pbs.twimg.com/media/FPlDHWeWQAk7rfb.jpg,Brightly colored ground plants in rock garden with birches in background
1665,4136,3_1510708785903452165,https://pbs.twimg.com/media/FPcdov7WQAULnDD.jpg,Speaker looking head on in  a navy polo.  Autumn color foliage in the background. 
1666,4137,3_1510270942576009221,https://pbs.twimg.com/media/FPWPa6bWYAU8HKD.jpg,Close up of a flowering bulb with many purple trumpet-shaped flowers lining an eight inch tall stalk.
1667,4138,3_1509983999162257418,https://pbs.twimg.com/media/FPSKcm6XEAoqx6R.jpg,White orchid flower with against a black background
1668,4139,3_1509841829792870402,https://pbs.twimg.com/media/FPQJJQvUcAIa0pZ.jpg,Close up of pink tulips with a sandstone castle-like building in the background.
1669,4140,3_1508776218451193856,https://pbs.twimg.com/media/FPA_-hJXMAAEizX.jpg,Light green leaves that appear soft to the touch
1670,4141,3_1508096706470203398,https://pbs.twimg.com/media/FO3V9twX0AYwO2N.jpg,Speaker look straight a head with a garden behind her
1671,4142,3_1506627021606064128,https://pbs.twimg.com/media/FOidSy_VkAAUgko.jpg,"A pen and ink drawing of an orchid plant. The flowers, leaves, and parts"
1672,4145,3_1505944858221031430,https://pbs.twimg.com/media/FOYw3qWXMAYycoe.png,Hollow metal ball with holes poked in it attached to a chain
1673,4146,3_1505650493720309761,https://pbs.twimg.com/media/FOUlJZIXMAEKjF2.jpg,Speaker in the middle of huge green tropical leaves looking straight on
1674,4147,3_1505511925140054020,https://pbs.twimg.com/media/FOSnHo8WYAQ_R_p.jpg,"Pink, purple, yellow bulb dish display on a glass table"
1675,4148,3_1505511925131657217,https://pbs.twimg.com/media/FOSnHo6WQAE6F-f.jpg,Window display of yellow and pink tulips
1676,4149,3_1505511925173694464,https://pbs.twimg.com/media/FOSnHpEXsAAsQ3P.jpg,Metal containers filler with purple and white hyacinths on a front desk
1677,4150,3_1504795763909410823,https://pbs.twimg.com/media/FOIbxkdVQAcXK8A.jpg,Orange flower with a purple sign that has an orchid illustration on it
1678,4151,3_1504795748910608385,https://pbs.twimg.com/media/FOIbwslVsAEdw8N.jpg,Grouping of orange orchids with a dark orange center
1679,4152,3_1503023325286703115,https://pbs.twimg.com/media/FNvPwEDXIAsnbAi.png,Speaker looking straight on with pink flowers on a tree behind him
1680,4153,3_1501286684138393600,https://pbs.twimg.com/media/FNWkSPoX0AAf2Pv.jpg,Trailing arbutus with pink blooms
1681,4154,3_1500808606047952899,https://pbs.twimg.com/media/FNPxeb9WYAMUJ76.jpg,Clump of small white downward facing flowers
1682,4155,3_1500808606039609352,https://pbs.twimg.com/media/FNPxeb7XEAg6RhU.jpg,Light purple hyacinth bulb surround by multi color pansies.
1683,4156,3_1500808606052196362,https://pbs.twimg.com/media/FNPxeb-XIAo9Vw1.jpg,Two yellow flowers coming through leaves
1684,4157,3_1500808606056431616,https://pbs.twimg.com/media/FNPxeb_XwAAC_JG.jpg,Purple and yellow iris
1685,4158,3_1500501645972627458,https://pbs.twimg.com/media/FNLaTAkWYAIrkkc.jpg,Speaker looking straight on with a pink orchid flower over his left shoulder
1686,4159,3_1500095469489381381,https://pbs.twimg.com/media/FNFo4bQWYAUqS0U.jpg,Aerial view of the orange women statues in the garden
1687,4160,3_1500095465441968133,https://pbs.twimg.com/media/FNFo4MLXwAUMc-Q.jpg,Looking through a garden gate opening to see the orange women statues with a sandstone castle in the background
1688,4161,3_1499475070800044033,https://pbs.twimg.com/media/FM80oeCXIAE8dqT.jpg,close up a live purple orchid flowers with the same flower illustration in the background.
1689,4162,3_1499112663460323330,https://pbs.twimg.com/media/FM3rBlfXoAIRzDV.jpg,Aerial of the orchid greenhouse. Orchid plants on benches in a greenhouse.
1690,4163,3_1499112663271489538,https://pbs.twimg.com/media/FM3rBkyWQAIkyBd.jpg,close up of a purple and white orchid flower in pot on a metal bench
1691,4164,3_1499112663577772039,https://pbs.twimg.com/media/FM3rBl7XwAcedab.jpg,Staff person in a navy polo holding an orchid talking to visitors in the orchid greenhouse.
1692,4165,3_1498626289233715204,https://pbs.twimg.com/media/FMwwq4TWYAQou63.jpg,"pink, white, and red flowers around a stone pond"
1693,4166,3_1497964905244282886,https://pbs.twimg.com/media/FMnXJQ8WUAYdVnv.jpg,Speaker standing straight on in red overalls and red plaid shirt holding a short handle shovel across her body.
1694,4167,3_1497584115851345921,https://pbs.twimg.com/media/FMh80Z6WQAE2J3q.jpg,Yellow orchid plant in a terracotta pot on a plant stand in a courtyards
1695,4168,3_1497213747869401090,https://pbs.twimg.com/media/FMcr-JqWQAIJKgq.jpg,Bright yellow fringe flowers with brownish centers
1696,4169,3_1497213751770165248,https://pbs.twimg.com/media/FMcr-YMXMAAOYw-.jpg,Orange fringe flowers with brownish centers
1697,4170,3_1497213747877789713,https://pbs.twimg.com/media/FMcr-JsWQBE9g8W.jpg,Cluster of yellow flowers with a bee on one flower
1698,4171,3_1497213747978453011,https://pbs.twimg.com/media/FMcr-KEWQBMkpTO.jpg,Pink cherry blossoms on a tree
1699,4172,3_1496575997336076294,https://pbs.twimg.com/media/FMTn8LyXwAYRetv.jpg,Close up of silvery needles of a conifer
1700,4173,3_1496213506642821125,https://pbs.twimg.com/media/FMOeQcuWQAUba_Q.jpg,Flower garden and paths enclosed by hedges in front of two-story building
1701,4174,3_1495428174863339521,https://pbs.twimg.com/media/FMDUAH3XEAE5cgB.jpg,image of the speaker with a concrete urn over the right shoulder and pink blossoms over his left shoulder
1702,4175,3_1495035563992354817,https://pbs.twimg.com/media/FL9u7KZXEAEWu_F.jpg,Two up close flowers that are light purple with a dark purple center and a yellow dot
1703,4176,3_1495035563795230721,https://pbs.twimg.com/media/FL9u7JqXMAE2T2I.jpg,one flower that is light purple with a dark magenta and yellow center
1704,4177,3_1494726394928107525,https://pbs.twimg.com/media/FL5VvJ4XEAUsGtF.jpg,Open multi petal yellow flowers in a garden bed
1705,4178,3_1494726394919759872,https://pbs.twimg.com/media/FL5VvJ2XsAAeIyk.jpg,Closed multi petal yellow buds in a garden bed
1706,4179,3_1494310925490343939,https://pbs.twimg.com/media/FLzb3pnWUAM6z1l.jpg,Purple and white pansy flowers with a black and yellow fly on the flower in the top right corner
1707,4180,3_1493706822951350275,https://pbs.twimg.com/media/FLq2cQSXsAMAoUQ.jpg,a finger pointing to the short green needles of a conifer. 
1708,4181,3_1493345005267820546,https://pbs.twimg.com/media/FLltXsYXoAICb95.jpg,Multiple red orchid flowers
1709,4182,3_1493193550485409801,https://pbs.twimg.com/media/FLjjn3WWUAkDfuG.jpg,Greenhouse interior with potted vine in heart shape and hanging potted orchids
1710,4183,3_1492898998490779651,https://pbs.twimg.com/media/FLfXurqUUAMohip.jpg,Small white flowers with a burgundy tip
1711,4184,3_1492893276633907205,https://pbs.twimg.com/media/FLfShoFVQAU0qDn.jpg,Downward facing white cup flowers
1712,4185,3_1492893276629700608,https://pbs.twimg.com/media/FLfShoEVEAA4OKs.jpg,Downward facing white winged flowers
1713,4186,3_1492473629057114117,https://pbs.twimg.com/media/FLZU27CWYAUii_O.jpg,Garden gnome made up of green evergreens with a big pink heart in the center and red hat sitting on a bench with a black fountain behind it.
1714,4187,3_1491889092061286413,https://pbs.twimg.com/media/FLRBOZCX0A08R74.jpg,A mass of green orchid roots on a trellis
1715,4188,3_1491140028977893376,https://pbs.twimg.com/media/FLGX9LmX0AAF9g_.jpg,Mountain and lake with formal garden in foreground
1716,4189,3_1490747582292893697,https://pbs.twimg.com/media/FLAzBxxXIAETfVe.jpg,Red rose in the bottom left and corner of the image
1717,4190,3_1490354779792580611,https://pbs.twimg.com/media/FK7NxqbXoAMYGX1.jpg,Speaker in an orchard holding up two bowls of fruit. 
1718,4191,3_1489703301797007367,https://pbs.twimg.com/media/FKx9QpxWUAcjb0X.jpg,View of whole entire orchid plant with two yellow flowers at the top of image
1719,4192,3_1489348016788197380,https://pbs.twimg.com/media/FKs6IV-X0AQvcFy.jpg,Close up of a pink orchid flower
1720,4193,3_1489348009188118530,https://pbs.twimg.com/media/FKs6H5qX0AII5V6.jpg,Close up of an orange orchid flower.
1721,4194,3_1488878203368321029,https://pbs.twimg.com/media/FKmO1mmXMAUPOPJ.jpg,Frozen grass and plant bed with sandstone castle in the background
1722,4195,3_1488878203364126724,https://pbs.twimg.com/media/FKmO1mlXMAQIaRC.jpg,Up close of a frozen pansies
1723,4196,3_1488603356801159179,https://pbs.twimg.com/media/FKiU3bWWUAsH3Ni.jpg,Pink roses and robin's-egg blue arbor with a gravel path underneath
1724,4197,3_1487818131154391043,https://pbs.twimg.com/media/FKXKtR3X0AMt3D2.png,Speaker at table with kids teaching about spiders
1725,4198,3_1487468227278131204,https://pbs.twimg.com/media/FKSMeMWX0AQKD5p.jpg,Yellow orchid flowers on long stems surrounded by green tropical foliage
1726,4199,3_1487468227294896135,https://pbs.twimg.com/media/FKSMeMaXoAcwAIX.jpg,Mixed display of orchids in a raised bed
1727,4200,3_1487153703316594689,https://pbs.twimg.com/media/FKNuafSXoAEG9YH.jpg,Purple exhibit sign in a bed of multi colored orchids and tropical plants inside a courtyard
1728,4201,3_1486788917345071116,https://pbs.twimg.com/media/FKIipJpXMAwzHCp.jpg,"Tree silhouette with blue sky in the background, meadow at the bottom of the tree. Left side is a sand color building."
1729,4202,3_1486452213321019401,https://pbs.twimg.com/media/FKDwaZaXsAkdN6l.jpg,Many orchid plants in the foreground with three people in the background in a greenhouse
1730,4203,3_1486096721746800643,https://pbs.twimg.com/media/FJ-tGEGXMAM4rEO.jpg,Pink camellia blossom
1731,4204,3_1485679777323302920,https://pbs.twimg.com/media/FJ4x4tFWQAgprde.jpg,Plug trays with green seedlings coming up in a greenhouse.
1732,4205,3_1485281214382678019,https://pbs.twimg.com/media/FJzHZSbXIAMZG1p.jpg,Speaker holding a a yellow orchid in front of him with purple orchids flanking his sides
1733,4206,3_1484496145393111049,https://pbs.twimg.com/media/FJn9YQiX0AkHT8e.png,Squirrel perched on person's arm outside brick building
1734,4207,3_1484266414580109316,https://pbs.twimg.com/media/FJkscKkXEAQnDwB.jpg,"Close up of foliage of different perennials. Yellow leaves at the bottom of photo, middle of photo variegated white and green foliage, top of photo big green leaves"
1735,4208,3_1483931741735862273,https://pbs.twimg.com/media/FJf8DpEXwAE2yBL.jpg,Two white flowers with a yellow center in a terracotta planter.
1736,4209,3_1482684085969563649,https://pbs.twimg.com/media/FJONUhJXMAETzXs.jpg,Speaker holding houseplants with a shelf of houseplants on the left of photo
1737,4210,3_1482367679344394247,https://pbs.twimg.com/media/FJJtjOnXwAcUJM6.jpg,White fuzzy buds with a few open yellow flowers on a reddish brown stems.
1738,4211,3_1482107785479401476,https://pbs.twimg.com/media/FJGBLahXMAQSe5z.jpg,Flower that looks like a head of bird with orange and blue flowers coming out of its head.
1739,4212,3_1481371709227872261,https://pbs.twimg.com/media/FI7juIzXMAUJjM7.jpg,Close up of closed orchid flower buds with dark red speckles on the outside
1740,4213,3_1481371709215289352,https://pbs.twimg.com/media/FI7juIwXMAgg1FQ.jpg,Multiple opened up pale yellow flowers with dark red spots and yellow center
1741,4214,3_1481011130109681668,https://pbs.twimg.com/media/FI2bxq6WYAQo3_9.jpg,Cement bird bath with frozen water in a garden bed.
1742,4215,3_1480536746119081986,https://pbs.twimg.com/media/FIvsU41XMAICjo3.jpg,Many different shades and sizes of green plants in a greenhouse with a concrete beige floor running through the middle
1743,4216,3_1480147409212694532,https://pbs.twimg.com/media/FIqKOf1WYAQRFQZ.jpg,"Image of speaker in a garden, and below image a purple background Let's Talk Garden Logo"
1744,4217,3_1479823581794246657,https://pbs.twimg.com/media/FIljtQsXoAE0-3g.jpg,Green evergreens in a gnome shape with red hat and red scarf
1745,4218,3_1478145832994185219,https://pbs.twimg.com/media/FINtzbXXoAMl3rQ.jpg,Snow on trees with a sandstone castle in the background
1746,4219,3_1478145833082277889,https://pbs.twimg.com/media/FINtzbsX0AEN0Tv.jpg,Snow on garden gnome
1747,4220,3_1478145833019355137,https://pbs.twimg.com/media/FINtzbdXsAEfvKP.jpg,View through a window with red poinsettia at bottom looking out to snow
1748,4221,3_1478145833019363328,https://pbs.twimg.com/media/FINtzbdX0AAcQG7.jpg,Bright snowy trees
1749,4222,3_1477318885321891846,https://pbs.twimg.com/media/FIB9svOWYAY9Mor.jpg,Stone bird bath with small black bird in a winter garden with pink ornamental cabbage
1750,4223,3_1476523566963298305,https://pbs.twimg.com/media/FH2qXHdXEAEp13C.jpg,Bushes outside a small building with columns
1751,4224,3_1475918607267807237,https://pbs.twimg.com/media/FHuEJ0-WQAUvhgB.jpg,Close up of a red flower with yellow center on a stem with green leaves
1752,4225,3_1475134427084775424,https://pbs.twimg.com/media/FHi68iJWYAAbcLy.jpg,close up of pink and white striped orchid flower
1753,4226,3_1474349298439626755,https://pbs.twimg.com/media/FHXw4CBXIAMKpvw.jpg,Close up of two small pinky-red orchid flowers on a stem.
1754,4227,3_1474017543434215430,https://pbs.twimg.com/media/FHTDJWUXIAYgs6v.jpg,Display of red poinsettias and white orchids with green tropicals
1755,4228,3_1474017543446802452,https://pbs.twimg.com/media/FHTDJWXXMBQc3CJ.jpg,Close up of pink bracts with a white margin
1756,4229,3_1474017543442604032,https://pbs.twimg.com/media/FHTDJWWXIAAMEdS.jpg,Close up of pointer red bracts
1757,4230,3_1474017543430053891,https://pbs.twimg.com/media/FHTDJWTXoAMC2Bs.jpg,Close up of lights pink bracts with a red margin
1758,4231,3_1473770743586607105,https://pbs.twimg.com/media/FHPirtPX0AE-7Og.jpg,Multiple five white petal flowers with pink tips and yellow centers.
1759,4232,3_1473292396322594823,https://pbs.twimg.com/media/FHIvoO0XoAcIpNt.jpg,Road through snowy woods lined with low bushes
1760,4233,3_1472552396551188487,https://pbs.twimg.com/media/FG-Omk2VcAcQCsE.jpg,Bright multi petal yellow flowers
1761,4234,3_1472552396559577090,https://pbs.twimg.com/media/FG-Omk4VcAIkCRx.jpg,Green petals with small brown spots and brown center
1762,4235,3_1471817249723858953,https://pbs.twimg.com/media/FGzx_ZgVQAkyFj0.jpg,Garden gnome made out of green and silver plant material
